기준일자,노선명,승차_정류장ARS,승차_정류장명,하차_정류장ARS,하차_정류장명,승차_정류장순번,하차_정류장순번,승객수,ARS_ID_x,X좌표_x,Y좌표_x,ARS_ID_y,X좌표_y,Y좌표_y,승차_정류장_X좌표_x,승차_정류장_Y좌표_x,하차_정류장_X좌표_x,하차_정류장_Y좌표_x,승차_정류장_X좌표_y,승차_정류장_Y좌표_y,하차_정류장_X좌표_y,하차_정류장_Y좌표_y,승차_정류장_X좌표,승차_정류장_Y좌표,하차_정류장_X좌표,하차_정류장_Y좌표,거리
20230521,240,7181,면남초등학교,7181,면남초등학교,94.0,94.0,2,7181,127.0863248,37.57863428,7181,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,127.0863248,37.57863428,0.0
20230521,2211,6246,현대벤처빌.현대썬앤빌,6246,현대벤처빌.현대썬앤빌,5.0,39.0,1,6246,127.0694007,37.56892086,6246,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,127.0694007,37.56892086,0.0
20230521,202,3208,남영우체국,3208,남영우체국,64.0,64.0,14,3208,126.9732354,37.54512412,3208,126.9732354,37.54512412,126.9732354,37.54512412,126.9732354,37.54512412,126.9732354,37.54512412,126.9732354,37.54512412,126.9732354,37.54512412,126.9732354,37.54512412,0.0
20230521,2016,7306,능산지하차도,7306,능산지하차도,133.0,133.0,2,7306,127.1006376,37.60094741,7306,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,0.0
20230521,240,7306,능산지하차도,7306,능산지하차도,105.0,105.0,2,7306,127.1006376,37.60094741,7306,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,0.0
20230521,242,7306,능산지하차도,7306,능산지하차도,105.0,105.0,1,7306,127.1006376,37.60094741,7306,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,0.0
20230521,260,7306,능산지하차도,7306,능산지하차도,84.0,84.0,2,7306,127.1006376,37.60094741,7306,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,127.1006376,37.60094741,0.0
20230521,202,11147,태릉국제사격장,11147,태릉국제사격장,22.0,22.0,1,11147,127.0961867,37.62819453,11147,127.0961867,37.62819453,127.0961867,37.62819453,127.0961867,37.62819453,127.0961867,37.62819453,127.0961867,37.62819453,127.0961867,37.62819453,127.0961867,37.62819453,0.0
20230521,202,11139,화랑대역2번출구,11139,화랑대역2번출구,26.0,26.0,2,11139,127.0835907,37.62022142,11139,127.0835907,37.62022142,127.0835907,37.62022142,127.0835907,37.62022142,127.0835907,37.62022142,127.0835907,37.62022142,127.0835907,37.62022142,127.0835907,37.62022142,0.0
20230521,202,11478,태릉입구,11478,태릉입구,27.0,27.0,1,11478,127.0786053,37.61833077,11478,127.0786053,37.61833077,127.0786053,37.61833077,127.0786053,37.61833077,127.0786053,37.61833077,127.0786053,37.61833077,127.0786053,37.61833077,127.0786053,37.61833077,0.0
